"quiz";"quiz";"quizzes"
"quiz_Add New Category";"Add New Category"
"Quizzes Plugin";"Quizzes Plugin"
"Delete Quiz?";"Delete Quiz?"
"ADMIN_QUIZ_DELETE_CONFIRM";"Are you sure that you want to delete the quiz?"
"List of quizzes.";" This page lists all of the quizzes your users have posted. You can use this page to monitor these quizzes and delete offensive material if necessary."
"quiz_view";"view"
"quiz_approve";"approve"
"quiz_disapprove";"disapprove"
"There are no quizzes by your members yet.";"There are no quizzes created yet."
"Quiz Results";"Quiz Results"
"View Quiz Questions";"Quiz Questions"
"quiz_Edit";"Edit"
"quiz_There are no questions yet. You need to create at least %s question";"There are no questions yet. You need to create at least %s question";"There are no questions created yet. You need to create at least %s questions"
"quiz_Add Another Question";"Add Another Question"
"quiz_NEXT STEP >>>";"NEXT STEP >>>"
"quiz_Are you sure you want to delete this question?";"Are you sure you want to delete this question?"
"quiz_Are you sure you want to delete this result?";"Are you sure you want to delete this result?"
"<b>WARNING</b>: This will also delete all the answers associated with this question!";"<b>WARNING</b>: This will also delete all answers associated with this question!"
"View Quiz Results";"Quiz Results"
"quiz_There are no results yet. You need to create at least %s result";"There are no results created yet. You need to create at least %s result";"There are no results created yet. You need to create at least %s results"
"quiz_Add Another Result";"Add Another Result"
"Quizzes";"Quizzes"
"Edit Quiz Question";"Edit Quiz Question"
"Edit Quiz Result";"Edit Quiz Result"
"Create New Quiz";"Create New Quiz"
"quiz_Posted";"Posted"
"quiz_Posted by";"Posted by"
"quiz_by";"by"
"There are no quizzes with that criteria.";"There are no quizzes with that criteria."
"quiz_Be the first to %1$screate%2$s one!";"Be the first to %1$screate%2$s one!"
"There are no quizzes.";"There are no quizzes."
"Delete Quiz";"Delete Quiz"
"Quiz Info";"Quiz Info"
"quiz_about";"about"
"quiz_Lets Go!!!";"Lets Go!!!"
"quiz_of";"of"
"quiz_&laquo; Previous";"&laquo; Previous"
"quiz_Next &raquo;";"Next &raquo;"
"quiz_Get Result";"Get Result"
"quiz_<b>%s</b> view";"<b>%s</b> view";"<b>%s</b> views"
"quiz_<b>%s</b> take";"<b>%s</b> take";"<b>%s</b> takes"
"quiz_<b>%s</b> comment";"<b>%s</b> comment";"<b>%s</b> comments"
"quiz_Last updated <b>%s</b>";"Last updated <b>%s</b>"
"Take this quiz again";"Take this quiz again"
"Take this quiz";"Take this quiz"
"quiz_Your Result:";"Your Result:"
"quiz_Results Chart:";"Results Chart:"
"quiz_Latest people with the same result as yours:";"Latest people with the same result as yours:"
"quiz_There are no matches";"There are no matches"
"quiz_There are no such results";"There are no such results"
"quiz_&#171; Previous";"&#171; Previous"
"quiz_Next &#187;";"Next &#187;"
"quiz_My Matches";"My Matches"
"quiz_Who Took This Quiz";"Who Took This Quiz"
"quiz_View More";"View More"
"quiz_Latest people with such result:";"Latest people with such result:"
"quiz_There are no results";"There are no results"
"ADMIN_ACTIVITY_TYPE_COMMENT_QUIZ";"When someone comments on one of my quizzes."
"ADMIN_ACTIVITY_TYPE_QUIZ_NEW";"When someone creates a new quiz."
"ADMIN_ACTIVITY_TYPE_QUIZ_TAKE";"When someone takes a quiz."
"_ACTIVITY_ACTIONTYPE_COMMENT_QUIZ";"Comments on your quizzes"
"_ACTIVITY_ACTIONTYPE_QUIZ_NEW";"New Quizzes"
"_ACTIVITY_ACTIONTYPE_QUIZ_TAKE";"Take a Quiz"
"quiz_Quiz Description";"Quiz Description"
"quiz_Result Description";"Result Description"
"quiz_Share Quiz";"Share Quiz"
"ITEM_TYPE_QUIZ";"Quizzes"
"quiz_Add Question";"Add Question"
"quiz_<b>%s</b> view";"<b>%s</b> view";"<b>%s</b> views"
"Create New Quiz";"Create New Quiz"
"Only My Friends' Quizzes";"My Friends' Quizzes"
"quiz_UnPublished";"quiz_UnPublished"
"{item:$subject} took a quiz: {item:$object:quiz}";"{item:$subject} took a quiz: {item:$object:quiz}"
"{item:$subject} created a new quiz:";"{item:$subject} created a new quiz:"
"ADMIN_QUIZ_GLOBAL_FORM_APPROVE";"Quizzes, Auto-approval"
"Auto-approve new submitted quizzes";"Auto-approve new submitted quizzes"
"quiz_published";"published"
"quiz_not published";"not published"
"quiz_approved";"approved"
"quiz_not approved";"not approved"
"HE - Quizzes";"HE - Quizzes"
