# language

"No reviews have been posted in this listing yet.";"No reviews have been posted in this listing yet."

"Related Listings";"Related Listings"
"View more ";"View more "
"Previous";"Previous"
"Next";"Next"
"Map View";"Map View"
"Pin View";"Pin View"
"Grid View";"Grid View"
"List View";"List View"
"show all";"show all"
"hide";"hide"
"Missing location from";"Missing location from"
"Missing location to";"Missing location to"
"Browser doesn't support Geolocation";"Browser doesn't support Geolocation"
"Current location...";"Current location..."
"Starting location";"Starting location"
"Enter a location";"Enter a location"
"Listing Specifications";"Listing Specifications"
"Post New Topic";"Post New Topic"
"View All Discussions";"View All Discussions"
"reply";"reply"
"replies";"replies"
"No topics have been posted in this listing yet.";"No topics have been posted in this listing yet."
"By";"By"
"No albums have been uploaded to this listing yet.";"No albums have been uploaded to this listing yet."
" by ";" by "
"listing";"listing"
"listings";"listings"
"Contact Seller";"Contact Seller"
"Following";"Following"
"Nothing has been posted here yet - be the first!";"Nothing has been posted here yet - be the first!"
"Add Photo";"Add Photo"
"Add Link";"Add Link"
"Add Music";"Add Music"
"Add Video";"Add Video"

"YNLISTINGS_GLOBAL_SETTINGS_DESCRIPTION";"General settings of Listing plugins. These settings affect all members in your community."
"YNLISTINGS_SETTINGS_LEVEL_DESCRIPTION";"These settings applied per member level basis. If certain actions are not allowed for certain member level, users of said member level aren't able to perform them. Start by selecting member level you want to modify, then adjust the settings for that level below according to your preferences."
"YNLISTINGS_VIEW_LISTINGS_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can see their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_ADD_PHOTOS_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can add photos to their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_ADD_VIDEOS_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can add videos to their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_ADD_DISCUSSIONS_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can add discussions to their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_POST_ACTIVITIES_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can post activities on their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_SHARING_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can share their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_PRINTING_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can print their listings. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNLISTINGS_MANAGE_LISTINGS_DESCRIPTION";"This page lists all listings available on your site. There are several actions that can be performed such as feature, edit, delete and import in addition to bulk actions such as approve, deny and un-feature.<br/>Filter option provides Admin a quick way to sort through all listings available on your site.</br>Please note that the listing can be approved only if its status is open."

"YNLISTINGS_MANAGE_FAQ_DESCRIPTION";"FAQs are effective in helping member to understand how things work. This page allows you to add and manage FAQs."
"No FAQs has been added.";"No FAQs has been added."
"YNLISTINGS_FAQS_CREATE_DESCRIPTION";"Create a FAQ to display in Faqs page."
"YNLISTINGS_FAQS_EDIT_DESCRIPTION";"Edit a FAQ."

"YNLISTINGS_ADMIN_CATEGORY_DESCRIPTION";"This page is where admin creates and organizes listing categories. Drag and Drop feature allows admin to easily change order and level of category."
"YNLISTINGS_ADMIN_CATEGORY_FIELD_DESCRIPTION";"Create profile questions that allow listings in this category to describe themselves. To reorder the profile questions, click on their names and drag them up or down."
"YNLISTINGS_ADMIN_STATISTICS_DESCRIPTION";"Statistics of Listings on your site. General statistics provides detail number of listings and Graph Statistics provides detail number of listings and Graph Statistics provides visual aid to illustrate the change in listings over a period of time."
"YNLISTINGS_MANAGE_TRANSACTION_DESCRIPTION";"This page display all payment transactions that have taken place. You check payment status as well as what listing payment is for."

# ynlistings_email_to_friends
"_EMAIL_YNLISTINGS_EMAIL_TO_FRIENDS_TITLE";"Listing Introduction"
"_EMAIL_YNLISTINGS_EMAIL_TO_FRIENDS_DESCRIPTION";"This is the email that gets sent when user wants to introduce a listing to friends."
"_EMAIL_YNLISTINGS_EMAIL_TO_FRIENDS_SUBJECT";"You have received an introduction to view the listing [object_title]!"
"_EMAIL_YNLISTINGS_EMAIL_TO_FRIENDS_BODY";"[header]

[message]

Check out this awesome listing
<img src='http://[host][object_photo]' />[object_description]
http://[host][object_link]
I'm sure you will love it.

[footer]"

# notify_ynlistings_listing_approve
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_APPROVE_TITLE";"Ynlistings - Approve Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_APPROVE_DESCRIPTION";"Your listing has been approved."
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_APPROVE_SUBJECT";"Approve Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_APPROVE_BODY";"[header]

Your listing has been approved. Click following link to find out why:

http://[host][object_link]

[footer]"

# notify_ynlistings_listing_deny
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_DENY_TITLE";"Ynlistings - Deny Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_DENY_DESCRIPTION";"Your listing has been denied."
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_DENY_SUBJECT";"Deny Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_DENY_BODY";"[header]

Your listing has been denied. Click following link to find out why:

http://[host][object_link]

[footer]"

# MyNT
"YNLISTINGS_IMPORT_DESCRIPTION";"Here is the place you can import listings from your csv file. Please note the following rules about file format.<br/>
1. The order of columns in your excel file must be exactly matched with the order of default fields in creation form. It means first column is Listing Title,
the second is Tags, then Short Description, Description, About Us, Price, Location, Category, the last is End Date.<br/>
2. Listing Title and Short Description are required."
"YNLISTINGS_ADMIN_IMPORT_DESCRIPTION";"Here is the place you can import listings from your csv file. Please note the following rules about file format.<br/>
1. The order of columns in your excel file must be exactly matched with the order of default fields in creation form. It means first column is Listing Title,
the second is Tags, then Short Description, Description, About Us, Price, Location, Category, End Date, the last is Listing Owner's Email.<br/>
2. Listing Title and Short Description are required.</br>
3. If the email of listing owner or category does not match any item on database, the corresponding listing will not be created."
